src_link_id,src_url,src_title,src_domain_dr,src_domain_traffic,src_page_traffic,src_page_refdomains,src_page_ext_links,src_page_linked_domains,src_page_ur,root_name,is_root,is_spam_domain,link_type,is_dofollow,is_nofollow,is_ugc,is_sponsored,is_content,anchor,left_snippet,right_snippet,first_seen,last_seen,last_visited,http_code,redirect_code,lost_reason,target_url
1074672893775125374,"https://www.debt-reduction-solution.com/credit_report/c,k/bloglist/credit+repair+restoration,0",credit repair restoration : Taking Advantage Of A Credit Legal Repair Service (blog),41,0,0,0,9,7,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2025-09-28T01:34:06Z,,2026-05-08T14:16:50Z,200,,,https://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
1075415267938188870,http://rss2.com/feeds/The-Spark-Shark-1/84/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #84) - Read it at RSS2.com",8,0,0,0,41,21,0,rss2.com,True,False,image,False,True,False,False,True,External link Link for this entry,,,2024-01-11T08:01:26Z,,2026-02-01T08:19:12Z,200,,,http://sparkshark.com/archives/2011/10/03/and-now-pv-solar-panels-prices/
1081401566543642473,http://rss2.com/feeds/the-spark-shark-1/54/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #54) - Read it at RSS2.com",8,0,0,0,50,23,0,rss2.com,True,False,text,False,True,False,False,True,Keeping in beware the expenses if being about to make a home,,,2024-01-12T08:52:55Z,,2026-02-02T00:29:33Z,200,,,http://sparkshark.com/archives/2011/02/22/keeping-in-beware-the-expenses-if-being-about-to-make-a-home/
1112457042041885418,http://rss2.com/feeds/the-spark-shark-1/96/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #96) - Read it at RSS2.com",8,0,0,0,49,28,0,rss2.com,True,False,text,False,True,False,False,True,A Divorce Solicitor Can Deal with Difficult,,,2024-01-10T23:50:50Z,,2026-01-24T06:55:30Z,200,,,http://sparkshark.com/archives/2012/01/20/a-divorce-solicitor-can-deal-with-difficult/
1131454676190066142,"https://www.debt-reduction-solution.com/credit_report/c,k/bloglist/credit+for+bad+credit,0","credit for bad credit : Repair Bad Credit, Avoid The Scams (blog)",41,0,0,0,57,42,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2026-01-23T16:20:45Z,,2026-05-08T11:37:34Z,200,,,http://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
1139873564544048631,http://rss2.com/feeds/The-Spark-Shark-1/73/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #73) - Read it at RSS2.com",8,0,0,0,46,20,0,rss2.com,True,False,image,False,True,False,False,True,External link Link for this entry,,,2024-01-11T16:28:23Z,,2026-02-01T10:30:43Z,200,,,http://sparkshark.com/archives/2011/07/08/comparing-dmaa-stockists/
1141227331917226273,http://rss2.com/feeds/the-spark-shark-1/77/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #77) - Read it at RSS2.com",8,0,0,0,51,24,0,rss2.com,True,False,text,False,True,False,False,False,http://www.SparkShark.com/feed/,Feed URL:,,2024-01-11T16:28:48Z,,2026-02-01T08:17:37Z,200,,,http://www.sparkshark.com/feed/
1182322656483679465,http://rss2.com/feeds/the-spark-shark-1/99/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark - Read it at RSS2.com",8,0,0,0,45,24,0,rss2.com,True,False,text,False,True,False,False,True,A Stop to Sliding off Trousers at Long Last - Pick a Fashion Belt,,,2024-01-10T23:51:08Z,,2026-01-24T06:54:31Z,200,,,http://sparkshark.com/archives/2012/03/17/a-stop-to-sliding-off-trousers-at-long-last-pick-a-fashion-belt/
1183019471871434417,http://rss2.com/feeds/The-Spark-Shark-1/89/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #89) - Read it at RSS2.com",8,0,0,0,39,23,0,rss2.com,True,False,text,False,True,False,False,True,Picking out a Five Star Hotel in Sin City,,,2024-01-10T23:51:16Z,,2026-01-24T09:53:13Z,200,,,http://sparkshark.com/archives/2011/11/19/picking-out-a-five-star-hotel-in-sin-city/
1214101477671151008,"https://www.debt-reduction-solution.com/credit_report/c,k/bloglist/repair+credit.com,0",repair credit.com : Do-It-Yourself Credit Repair (blog),41,0,0,0,57,40,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2025-09-11T16:09:03Z,,2026-04-20T06:23:25Z,200,,,https://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
1235556236061224431,"https://www.debt-reduction-solution.com/bad_credit/c,k/bloglist/credit+repair+organization+act,0",credit repair organization act : What to Look for in a Credit Counselor (blog),41,0,0,0,59,36,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],to say it doesn’t work. If you undertake to repair,,2026-02-21T15:10:54Z,,2026-04-13T11:22:17Z,200,,,https://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
1250795625967414673,https://thehighrankseo.shop/before-finding-seoexpress-com-i-spent-too-much-on-expensive-agencies-with-poor-results-my-rankings-stayed-flat-but-they-delivered-high-quality-web-2.-0-backlinks-that-pushed-me-to,"Before Finding SEOExpress.org, I Spent Too Much Money on Expensive Agencies That Never Delivered Results; however, their High-Quality Web 2.0 Backlinks Pushed My Rankings to Top Three for Main Products in Just Two Months. Now Leads Are Flowing In More Than Ever — Truly a Cost-Effective Solution! ★★★★★ 💯 — High Rank SEO",28,0,0,36,8855,5192,0,thehighrankseo.shop,True,True,text,False,True,False,False,False,"Before I found SEOExpress.org, running sparkshark.com felt overwhelming with too many competitors ahead of me. Their technical SEO audit helped uncover issues that were costing me leads! Now, after working together for six weeks, I've outranked four local competitors and boosted sales by an amazing 180%! If you're looking for real results at great prices, check them out 🚀",,,2026-05-03T01:07:38Z,,2026-05-03T01:07:38Z,200,,,https://sparkshark.com/
1276754357913230964,"https://debt-reduction-solution.com/credit_report/c,k/bloglist/credit+score+only,1",credit score only : Get a $50 or $100 Gift Card From American Express (blog),41,0,0,0,59,46,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2026-01-28T16:06:53Z,,2026-03-31T00:01:35Z,200,,,http://www.sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
1289907232375690309,http://rss2.com/feeds/The-Spark-Shark-1/86/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #86) - Read it at RSS2.com",8,0,0,0,37,19,0,rss2.com,True,False,image,False,True,False,False,True,External link Link for this entry,,,2024-01-11T03:19:01Z,,2026-02-01T07:39:29Z,200,,,http://sparkshark.com/archives/2011/10/19/too-much-fun/
1299361661120697315,http://rss2.com/feeds/the-spark-shark-1/76/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #76) - Read it at RSS2.com",8,0,0,0,53,25,0,rss2.com,True,False,text,False,True,False,False,True,Zirtek Tablets - Are Very Effective,,,2024-01-11T16:28:42Z,,2026-02-01T08:23:23Z,200,,,http://sparkshark.com/archives/2011/07/26/zirtek-tablets-are-very-effective/
1314426938820333812,https://backlinker.shop/5kbhet-contact-to-us-and-get-offer-details-for-seo-ranking-fast/,"Ranking Fast on Google and All Search Engines in 3 Weeks — Monthly SEO, High DA/DR/TF, PBN Support, Guest Posts — All Niches Allowed (Gambling Included) 24/7 Support — Visit SkylinkSEO.com – Manual Premium Links, Fast Results",58,0,0,11,9542,8217,0,backlinker.shop,True,True,text,False,True,False,False,False,Rank sparkshark.com with trust: real-site GP + backlinks; DR/DA/TF up — any niche. | Visit Skylinkseo.com for any Query,,,2025-09-28T06:21:30Z,,2026-05-11T20:14:10Z,200,,,https://sparkshark.com/
1337080612960657584,https://buy-quality-backlinks.online/power-up-your-seo-strategy-with-rankvance-617/,"Boost Organic Traffic, Rankings & Authority with 100% Premium Backlinks 🎖️ – Give Your Competitors a Tough Time! 💪 | Rankvance.com – Backlink Agency",0.1,0,0,0,1260,1053,0,buy-quality-backlinks.online,True,True,text,True,False,False,False,False,sparkshark.com,,,2026-04-25T12:33:01Z,,2026-05-10T14:25:46Z,200,,,http://www.sparkshark.com/
1350738916528189562,https://sites.jake.eu/share/38285,❤️ URL Shared ❤️,38,0,0,0,4118,3708,0,jake.eu,False,True,text,False,True,False,False,True,sparkshark.com,check my blog,&nbsp,2026-04-17T21:21:12Z,,2026-04-17T21:21:12Z,200,,,http://www.sparkshark.com/
1361248908096460299,"https://www.debt-reduction-solution.com/bad_credit/c,k/bloglist/credit+repair+letter,2",credit repair letter : Election Neglections: Educational Equity (blog),41,0,0,0,56,37,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],to say it doesn’t work. If you undertake to repair,,2026-03-29T21:12:11Z,,2026-03-29T21:12:11Z,200,,,https://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
1362930439017330488,https://kmoshops.shop/before-finding-seoexpress-com-i-spent-too-much-on-expensive-agencies-with-poor-results-my-rankings-stayed-flat-but-they-delivered-high-quality-web-2.-0-backlinks-that-pushed-me-to,"Before Finding SEOExpress.org, I Spent Too Much Money on Expensive Agencies That Never Delivered Results; however, their High-Quality Web 2.0 Backlinks Pushed My Rankings to Top Three for Main Products in Just Two Months. Now Leads Are Flowing In More Than Ever — Truly a Cost-Effective Solution! ★★★★★ 💯 — KMO Shops",28,0,0,35,8845,5193,0,kmoshops.shop,True,True,text,False,True,False,False,False,"Before I found SEOExpress.org, running sparkshark.com felt overwhelming with too many competitors ahead of me. Their technical SEO audit helped uncover issues that were costing me leads! Now, after working together for six weeks, I've outranked four local competitors and boosted sales by an amazing 180%! If you're looking for real results at great prices, check them out 🚀",,,2026-04-26T00:55:47Z,,2026-04-26T00:55:47Z,200,,,https://sparkshark.com/
1362977431929044338,"https://debt-reduction-solution.com/credit_report/c/bloglist/credit+score,1",credit score: : Get The Best Home Mortgage Loans (blog),41,0,0,0,61,44,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2025-10-02T17:16:12Z,,2026-04-20T14:48:59Z,200,,,http://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
1399970079161152705,"https://www.debt-reduction-solution.com/credit_report/c/bloglist/my+credit+score,1",my credit score: : Get The Best Home Mortgage Loans (blog),41,0,0,0,58,44,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2025-09-18T09:01:04Z,,2026-05-08T10:15:45Z,200,,,http://www.sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
1413777438802875937,http://rss2.com/feeds/The-Spark-Shark-1/75/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #75) - Read it at RSS2.com",8,0,0,0,61,28,0,rss2.com,True,False,text,False,True,False,False,True,Vacation Skiing or Snowboarding - How to Get the Best out of Your Holidays,,,2024-01-11T16:24:29Z,,2026-02-01T08:31:42Z,200,,,http://sparkshark.com/archives/2011/07/22/vacation-skiing-or-snowboarding-how-to-get-the-best-out-of-your-holidays/
1416688968477523937,"https://www.debt-reduction-solution.com/bad_credit/c,k/bloglist/experian+credit+company,0",experian credit company : The Credit Repair Organizations Act (CROA) (blog),41,0,0,0,11,9,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],no credit repair company can make deliberately false or misleading,,2025-09-27T00:31:05Z,,2026-03-19T00:47:15Z,200,,,http://sparkshark.com/archives/2008/12/27/the-credit-repair-organizations-act-croa/
1473673349898021815,"https://debt-reduction-solution.com/bad_credit/c,k/bloglist/experian+credit+file,0",experian credit file : Rx for Arizona Consumers’ [HomeBuyers} Credit (blog),41,0,0,0,8,6,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],no credit repair company can make deliberately false or misleading,,2026-04-13T05:25:40Z,,2026-04-13T05:25:40Z,200,,,http://sparkshark.com/archives/2008/12/27/the-credit-repair-organizations-act-croa/
1474456519578346427,http://rss2.com/feeds/The-Spark-Shark-1/68/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #68) - Read it at RSS2.com",8,0,0,0,53,23,0,rss2.com,True,False,text,False,True,False,False,True,"A Little Thought on Junior Rooms, Junior Bikes and the Position of Father and Mother in General",,,2024-01-12T00:16:35Z,,2026-02-01T14:57:00Z,200,,,http://sparkshark.com/archives/2011/06/18/a-little-thought-on-junior-rooms-junior-bikes-and-the-position-of-father-and-mother-in-general/
1487242503404634609,"https://www.debt-reduction-solution.com/credit_report/c,k/bloglist/credit+repair+yourself,0",credit repair yourself : Credit Repair In 4 Easy Steps (blog),41,0,0,0,59,45,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2025-09-28T03:09:51Z,,2026-05-08T14:16:04Z,200,,,http://www.sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
1499774898580625285,https://highseoranking.shop/before-finding-seoexpress-com-i-spent-too-much-on-expensive-agencies-with-poor-results-my-rankings-stayed-flat-but-they-delivered-high-quality-web-2.-0-backlinks-that-pushed-me-to,"Before Finding SEOExpress.org, I Spent Too Much Money on Expensive Agencies That Never Delivered Results; however, their High-Quality Web 2.0 Backlinks Pushed My Rankings to Top Three for Main Products in Just Two Months. Now Leads Are Flowing In More Than Ever — Truly a Cost-Effective Solution! ★★★★★ 💯 — High SEO Ranking",29,0,0,36,8811,5192,0,highseoranking.shop,True,True,text,False,True,False,False,False,"Before I found SEOExpress.org, running sparkshark.com felt overwhelming with too many competitors ahead of me. Their technical SEO audit helped uncover issues that were costing me leads! Now, after working together for six weeks, I've outranked four local competitors and boosted sales by an amazing 180%! If you're looking for real results at great prices, check them out 🚀",,,2026-05-04T00:28:24Z,,2026-05-04T00:28:24Z,200,,,http://www.sparkshark.com/
1522607259989181449,http://rss2.com/feeds/the-spark-shark-1/93/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #93) - Read it at RSS2.com",8,0,0,0,39,19,0,rss2.com,True,False,text,False,True,False,False,True,Open this text at the time when you don’t recognize what females would like,,,2024-01-10T23:50:24Z,,2026-01-24T06:48:44Z,200,,,http://sparkshark.com/archives/2011/12/31/open-this-text-at-the-time-when-you-dont-recognize-what-females-would-like/
1528452308577258468,http://rss2.com/feeds/The-Spark-Shark-1/85/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #85) - Read it at RSS2.com",8,0,0,0,49,20,0,rss2.com,True,False,text,False,True,False,False,True,Tips and Hints for Your next Holiday. Do You Favor City Breaks or Beach Holidays? Grasp a Little Input Here!,,,2024-01-11T03:18:51Z,,2026-02-01T07:31:04Z,200,,,http://sparkshark.com/archives/2011/10/07/tips-and-hints-for-your-next-holiday-do-you-favor-city-breaks-or-beach-holidays-grasp-a-little-input-here/
1533435077364397992,http://rss2.com/feeds/The-Spark-Shark-1/89/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #89) - Read it at RSS2.com",8,0,0,0,39,23,0,rss2.com,True,False,image,False,True,False,False,True,External link Link for this entry,,,2024-01-10T23:51:16Z,,2026-01-24T09:53:13Z,200,,,http://sparkshark.com/archives/2011/11/28/home-info-free-solar-panels/
1548570830393552341,http://rss2.com/feeds/the-spark-shark-1/57/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #57) - Read it at RSS2.com",8,0,0,0,47,23,0,rss2.com,True,False,text,False,True,False,False,True,Live Online Casinos: What Every Blackjack Fan Should Know,,,2024-01-12T11:50:56Z,,2026-02-01T22:42:33Z,200,,,http://sparkshark.com/archives/2011/04/15/live-online-casinos-what-every-blackjack-fan-should-know/
1553205366038459475,http://rss2.com/feeds/The-Spark-Shark-1/70/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #70) - Read it at RSS2.com",8,0,0,0,59,29,0,rss2.com,True,False,text,False,True,False,False,True,"Fine Diamond Jewelry,Appliance Refrigerators Store Memphis,Cheap Flights to Boston",,,2024-01-11T19:25:34Z,,2026-02-01T12:29:51Z,200,,,http://sparkshark.com/archives/2011/06/28/fine-diamond-jewelryappliance-refrigerators-store-memphischeap-flights-to-boston/
1558407661747018696,https://rank-top.click/kpfk-take-your-website-to-the-top-with-expert-seo/,Buy Powerful High-Quality Dofollow SEO Backlinks to Rank on Google’s 1st Page – Rank Top – Boost Your Website Ranking,74,0,0,28,7170,6173,0,rank-top.click,True,True,text,False,True,False,False,False,Thrive sparkshark.com rankings: niche guest posts + backlinks; DR/DA/TF elevate — any language. | Visit buyseolink.com for any Query,,,2026-05-07T12:42:39Z,,2026-05-07T12:42:39Z,200,,,https://sparkshark.com/
